folder,pass,adopted,decode_success,decode_note,decode_variant,diff_mode,repr_mode,window_n,stat_kind,fft_target_hz,diff_threshold,phase_steps,n_maps,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.707649,,0.707649,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999897
rice_R_8,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.773979,,0.773979,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999897
rice_R_12,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.806754,,0.806754,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999897
nagaoka_fireworks_R_4,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.680685,,0.680685,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999897
nagaoka_fireworks_R_8,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.849199,,0.849199,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999897
nagaoka_fireworks_R_12,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.861489,,0.861489,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999897
hocho_R_4,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.784073,,0.784073,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999897
hocho_R_8,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.830859,,0.830859,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999897
hocho_R_12,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.842239,,0.842239,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999897
ex_R_4,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.917953,,0.917953,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999897
