folder,pass,adopted,decode_success,decode_note,decode_variant,diff_mode,repr_mode,window_n,stat_kind,fft_target_hz,diff_threshold,phase_steps,n_maps,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.693919,,0.704858,frame_00010.png,frame_00014.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,0,rice,R,R,4,,,frame_00110.png,frame_00114.png,,120,1.999897
rice_R_8,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.775978,,0.782225,frame_00095.png,frame_00099.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,1,rice,R,R,8,,,frame_00090.png,frame_00094.png,,120,1.999897
rice_R_12,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.808051,,0.814967,frame_00115.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,2,rice,R,R,12,,,frame_00090.png,frame_00094.png,,120,1.999897
nagaoka_fireworks_R_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.716690,,0.739206,frame_00065.png,frame_00069.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,3,nagaoka_fireworks,R,R,4,,,frame_00115.png,frame_00119.png,,120,1.999897
nagaoka_fireworks_R_8,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.844953,,0.854315,frame_00080.png,frame_00084.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,4,nagaoka_fireworks,R,R,8,,,frame_00100.png,frame_00104.png,,120,1.999897
nagaoka_fireworks_R_12,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.860880,,0.866677,frame_00110.png,frame_00114.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,5,nagaoka_fireworks,R,R,12,,,frame_00115.png,frame_00119.png,,120,1.999897
hocho_R_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.770068,,0.781741,frame_00110.png,frame_00114.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,6,hocho,R,R,4,,,frame_00095.png,frame_00099.png,,120,1.999897
hocho_R_8,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.829262,,0.832861,frame_00015.png,frame_00019.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,7,hocho,R,R,8,,,frame_00105.png,frame_00109.png,,120,1.999897
hocho_R_12,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.842001,,0.843644,frame_00085.png,frame_00089.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,8,hocho,R,R,12,,,frame_00105.png,frame_00109.png,,120,1.999897
ex_R_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.909651,,0.915491,frame_00075.png,frame_00079.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,9,ex,R,R,4,,,frame_00100.png,frame_00104.png,,120,1.999897
ex_R_8,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.941303,,0.943388,frame_00015.png,frame_00019.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,10,ex,R,R,8,,,frame_00110.png,frame_00114.png,,120,1.999897
ex_R_12,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.955566,,0.964172,frame_00105.png,frame_00109.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,11,ex,R,R,12,,,frame_00105.png,frame_00109.png,,120,1.999897
rice_G_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.842800,,0.852618,frame_00020.png,frame_00024.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,12,rice,G,G,4,,,frame_00110.png,frame_00114.png,,120,1.999897
rice_G_8,accum_num,1,1,,zxing_median_otsu,accum,gray,5,,,0,,24,0.921108,0.802381,0.936613,frame_00015.png,frame_00019.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,13,rice,G,G,8,https://www.nagaoka-ct.ac.jp,zxing_median_otsu_x1.0_k5_i1,frame_00020.png,frame_00024.png,,120,1.999897
rice_G_12,accum_num,0,1,,zxing_gray,accum,gray,5,,,0,,24,0.879103,0.879103,0.899761,frame_00070.png,frame_00074.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,14,rice,G,G,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00005.png,frame_00009.png,,120,1.999897
nagaoka_fireworks_G_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.713565,,0.735296,frame_00050.png,frame_00054.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,15,nagaoka_fireworks,G,G,4,,,frame_00095.png,frame_00099.png,,120,1.999897
nagaoka_fireworks_G_8,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.810933,,0.820076,frame_00005.png,frame_00009.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,16,nagaoka_fireworks,G,G,8,,,frame_00090.png,frame_00094.png,,120,1.999897
nagaoka_fireworks_G_12,accum_num,1,0,QR未検出,,accum,gray,5,,,0,,24,0.865618,,0.871254,frame_00005.png,frame_00009.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,17,nagaoka_fireworks,G,G,12,,,frame_00095.png,frame_00099.png,,120,1.999897
hocho_G_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.629181,,0.644910,frame_00010.png,frame_00014.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,18,hocho,G,G,4,,,frame_00105.png,frame_00109.png,,120,1.999897
hocho_G_8,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.686313,,0.700409,frame_00050.png,frame_00054.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,19,hocho,G,G,8,,,frame_00085.png,frame_00089.png,,120,1.999897
hocho_G_12,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.803481,,0.806565,frame_00005.png,frame_00009.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,20,hocho,G,G,12,,,frame_00095.png,frame_00099.png,,120,1.999897
