folder,cond,frame_1,frame_2,success,accuracy,recall,precision,diff_threshold
rice_R_4,0,frame_00000.png,frame_00001.png,0,0.673338,0.240518,0.638533,4
rice_R_4,0,frame_00001.png,frame_00002.png,0,0.740989,0.414547,0.768753,4
rice_R_4,0,frame_00002.png,frame_00003.png,0,0.711827,0.340526,0.722741,4
rice_R_4,0,frame_00003.png,frame_00004.png,0,0.638366,0.111598,0.519739,4
rice_R_4,0,frame_00004.png,frame_00005.png,0,0.685715,0.256901,0.684152,4
rice_R_4,0,frame_00005.png,frame_00006.png,0,0.730797,0.393315,0.749563,4
rice_R_4,0,frame_00006.png,frame_00007.png,0,0.716637,0.354836,0.729227,4
rice_R_4,0,frame_00007.png,frame_00008.png,0,0.632214,0.103102,0.480451,4
rice_R_4,0,frame_00008.png,frame_00009.png,0,0.674110,0.293350,0.610865,4
rice_R_4,0,frame_00009.png,frame_00010.png,0,0.733312,0.442241,0.718292,4
rice_R_4,0,frame_00010.png,frame_00011.png,0,0.705614,0.342296,0.696100,4
rice_R_4,0,frame_00011.png,frame_00012.png,0,0.626835,0.185273,0.470615,4
rice_R_4,0,frame_00012.png,frame_00013.png,0,0.684029,0.268937,0.665357,4
rice_R_4,0,frame_00013.png,frame_00014.png,0,0.733579,0.398289,0.755700,4
rice_R_4,0,frame_00014.png,frame_00015.png,0,0.717075,0.353306,0.732495,4
rice_R_4,0,frame_00015.png,frame_00016.png,0,0.551673,0.452172,0.398895,4
rice_R_4,0,frame_00016.png,frame_00017.png,0,0.664058,0.258210,0.590193,4
rice_R_4,0,frame_00017.png,frame_00018.png,0,0.737241,0.442529,0.730866,4
rice_R_4,0,frame_00018.png,frame_00019.png,0,0.705459,0.331526,0.704443,4
rice_R_4,0,frame_00019.png,frame_00020.png,0,0.635328,0.133368,0.500279,4
rice_R_4,0,frame_00099.png,frame_00100.png,0,0.634900,0.125462,0.497963,4
rice_R_4,0,frame_00100.png,frame_00101.png,0,0.685042,0.272732,0.666807,4
rice_R_4,0,frame_00101.png,frame_00102.png,0,0.721619,0.430090,0.689864,4
rice_R_4,0,frame_00102.png,frame_00103.png,0,0.716644,0.356453,0.727743,4
rice_R_4,0,frame_00103.png,frame_00104.png,0,0.632413,0.105035,0.482003,4
rice_R_4,0,frame_00104.png,frame_00105.png,0,0.685565,0.263598,0.677091,4
rice_R_4,0,frame_00105.png,frame_00106.png,0,0.737352,0.411659,0.757501,4
rice_R_4,0,frame_00106.png,frame_00107.png,0,0.699975,0.312760,0.697933,4
rice_R_4,0,frame_00107.png,frame_00108.png,0,0.635197,0.110303,0.499522,4
rice_R_4,0,frame_00108.png,frame_00109.png,0,0.687486,0.267589,0.682583,4
rice_R_4,0,frame_00109.png,frame_00110.png,0,0.729746,0.386834,0.751650,4
rice_R_4,0,frame_00110.png,frame_00111.png,0,0.720075,0.359657,0.738808,4
rice_R_4,0,frame_00111.png,frame_00112.png,0,0.637018,0.109799,0.511132,4
rice_R_4,0,frame_00112.png,frame_00113.png,0,0.686322,0.257616,0.686485,4
rice_R_4,0,frame_00113.png,frame_00114.png,0,0.738478,0.417646,0.756156,4
rice_R_4,0,frame_00114.png,frame_00115.png,0,0.704860,0.327559,0.705448,4
rice_R_4,0,frame_00115.png,frame_00116.png,0,0.635495,0.134802,0.501124,4
rice_R_4,0,frame_00116.png,frame_00117.png,0,0.697328,0.290716,0.706833,4
rice_R_4,0,frame_00117.png,frame_00118.png,0,0.736461,0.420865,0.745822,4
rice_R_4,0,frame_00118.png,frame_00119.png,0,0.717761,0.361269,0.727810,4
rice_R_8,1,frame_00000.png,frame_00001.png,0,0.880924,0.933074,0.782368,4
rice_R_8,1,frame_00001.png,frame_00002.png,0,0.883400,0.918035,0.794312,4
rice_R_8,1,frame_00002.png,frame_00003.png,0,0.728112,0.400846,0.732605,4
rice_R_8,1,frame_00003.png,frame_00004.png,0,0.831263,0.739194,0.785518,4
rice_R_8,1,frame_00004.png,frame_00005.png,0,0.878610,0.931366,0.779022,4
rice_R_8,1,frame_00005.png,frame_00006.png,0,0.869914,0.926118,0.766080,4
rice_R_8,1,frame_00006.png,frame_00007.png,0,0.707163,0.356861,0.690763,4
