folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,task_key,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_accum_n5_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.001709,0.078358,0.868601,0.006772,,accum:accum::3:None:12:0,accum,3,,,12
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_accum_n3_th16/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.003173,0.109040,0.868038,0.013119,,accum:accum::3:None:16:0,accum,3,,,16
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.009709,0.194883,0.867051,0.032351,,accum:accum::3:None:24:0,accum,3,,,24
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.017507,0.221821,0.865309,0.059246,,accum:accum::3:None:32:0,accum,3,,,32
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_accum_n5_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.001709,0.078019,0.868589,0.007042,,accum:accum::5:None:12:0,accum,5,,,12
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_accum_n3_th16/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.003173,0.108635,0.868024,0.013348,,accum:accum::5:None:16:0,accum,5,,,16
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.009723,0.194046,0.867018,0.033086,,accum:accum::5:None:24:0,accum,5,,,24
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.017534,0.218007,0.865121,0.060497,,accum:accum::5:None:32:0,accum,5,,,32
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_accum_n3_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000000,,accum:accum::3:None:12:0,accum,3,,,12
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_accum_n3_th16/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000000,,accum:accum::3:None:16:0,accum,3,,,16
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_accum_n3_th24/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000000,,accum:accum::3:None:24:0,accum,3,,,24
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000048,,accum:accum::3:None:32:0,accum,3,,,32
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_accum_n3_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000000,,accum:accum::5:None:12:0,accum,5,,,12
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_accum_n3_th16/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000000,,accum:accum::5:None:16:0,accum,5,,,16
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_accum_n3_th24/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000000,,accum:accum::5:None:24:0,accum,5,,,24
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000063,,accum:accum::5:None:32:0,accum,5,,,32
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.008787,0.094778,0.861279,0.054352,,accum:accum::3:None:12:0,accum,3,,,12
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.010984,0.093232,0.858607,0.077720,,accum:accum::3:None:16:0,accum,3,,,16
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.018253,0.109842,0.854244,0.116644,,accum:accum::3:None:24:0,accum,3,,,24
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.026213,0.121810,0.849973,0.144794,,accum:accum::3:None:32:0,accum,3,,,32
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.008855,0.094775,0.861204,0.054878,,accum:accum::5:None:12:0,accum,5,,,12
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.011215,0.093913,0.858460,0.078422,,accum:accum::5:None:16:0,accum,5,,,16
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.018727,0.110924,0.854023,0.117675,,accum:accum::5:None:24:0,accum,5,,,24
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.026497,0.121359,0.849640,0.145715,,accum:accum::5:None:32:0,accum,5,,,32
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,nagaoka_fireworks_R_4/rgb_max_accum_n5_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.007689,0.098574,0.862894,0.052655,,accum:accum::3:None:12:0,accum,3,,,12
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.009574,0.096832,0.860688,0.076703,,accum:accum::3:None:16:0,accum,3,,,16
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.013208,0.102075,0.857687,0.114749,,accum:accum::3:None:24:0,accum,3,,,24
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.020856,0.123614,0.854587,0.143836,,accum:accum::3:None:32:0,accum,3,,,32
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,nagaoka_fireworks_R_4/rgb_max_accum_n5_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.007730,0.097938,0.862786,0.053559,,accum:accum::5:None:12:0,accum,5,,,12
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.009709,0.096731,0.860528,0.077906,,accum:accum::5:None:16:0,accum,5,,,16
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.013506,0.102861,0.857517,0.116235,,accum:accum::5:None:24:0,accum,5,,,24
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.021195,0.122800,0.854174,0.145695,,accum:accum::5:None:32:0,accum,5,,,32
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,nagaoka_fireworks_R_8/rgb_max_accum_n3_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000048,,accum:accum::3:None:12:0,accum,3,,,12
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,nagaoka_fireworks_R_8/rgb_max_accum_n3_th16/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000461,,accum:accum::3:None:16:0,accum,3,,,16
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.004948,,accum:accum::3:None:24:0,accum,3,,,24
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.021997,,accum:accum::3:None:32:0,accum,3,,,32
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,nagaoka_fireworks_R_8/rgb_max_accum_n3_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000183,,accum:accum::5:None:12:0,accum,5,,,12
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,nagaoka_fireworks_R_8/rgb_max_accum_n3_th16/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000900,,accum:accum::5:None:16:0,accum,5,,,16
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.008446,,accum:accum::5:None:24:0,accum,5,,,24
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.030211,,accum:accum::5:None:32:0,accum,5,,,32
nagaoka_fireworks_R_12,frame_00000.png,frame_00119.png,nagaoka_fireworks_R_12/rgb_max_accum_n3_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.029182,0.513359,0.871170,0.052448,,accum:accum::3:None:12:0,accum,3,,,12
nagaoka_fireworks_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.056154,0.489364,0.870659,0.082837,,accum:accum::3:None:16:0,accum,3,,,16
nagaoka_fireworks_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.116960,0.426938,0.865809,0.141115,,accum:accum::3:None:24:0,accum,3,,,24
nagaoka_fireworks_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.172165,0.377318,0.856529,0.192214,,accum:accum::3:None:32:0,accum,3,,,32
nagaoka_fireworks_R_12,frame_00000.png,frame_00119.png,nagaoka_fireworks_R_12/rgb_max_accum_n3_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.032505,0.529490,0.871441,0.053502,,accum:accum::5:None:12:0,accum,5,,,12
nagaoka_fireworks_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.059206,0.488312,0.870608,0.084528,,accum:accum::5:None:16:0,accum,5,,,16
nagaoka_fireworks_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.121734,0.428660,0.865746,0.143118,,accum:accum::5:None:24:0,accum,5,,,24
nagaoka_fireworks_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.177508,0.378630,0.856291,0.194389,,accum:accum::5:None:32:0,accum,5,,,32
hocho_R_4,frame_00000.png,frame_00119.png,hocho_R_4/rgb_max_accum_n3_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.015079,0.407774,0.870094,0.064712,,accum:accum::3:None:12:0,accum,3,,,12
hocho_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.032044,0.374544,0.868204,0.095987,,accum:accum::3:None:16:0,accum,3,,,16
hocho_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.074407,0.330662,0.861141,0.156336,,accum:accum::3:None:24:0,accum,3,,,24
hocho_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.112824,0.295025,0.850746,0.206119,,accum:accum::3:None:32:0,accum,3,,,32
hocho_R_4,frame_00000.png,frame_00119.png,hocho_R_4/rgb_max_accum_n3_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.016666,0.424965,0.870215,0.066364,,accum:accum::5:None:12:0,accum,5,,,12
hocho_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.035624,0.389878,0.868377,0.098176,,accum:accum::5:None:16:0,accum,5,,,16
hocho_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.078896,0.339341,0.861335,0.158639,,accum:accum::5:None:24:0,accum,5,,,24
hocho_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.117503,0.299361,0.850652,0.208527,,accum:accum::5:None:32:0,accum,5,,,32
hocho_R_8,frame_00000.png,frame_00119.png,hocho_R_8/rgb_max_accum_n3_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000443,,accum:accum::3:None:12:0,accum,3,,,12
hocho_R_8,frame_00000.png,frame_00119.png,hocho_R_8/rgb_max_accum_n3_th16/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.002172,,accum:accum::3:None:16:0,accum,3,,,16
hocho_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870939,0.013896,,accum:accum::3:None:24:0,accum,3,,,24
hocho_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870678,0.038858,,accum:accum::3:None:32:0,accum,3,,,32
hocho_R_8,frame_00000.png,frame_00119.png,hocho_R_8/rgb_max_accum_n3_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.000698,,accum:accum::5:None:12:0,accum,5,,,12
hocho_R_8,frame_00000.png,frame_00119.png,hocho_R_8/rgb_max_accum_n3_th16/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870974,0.002874,,accum:accum::5:None:16:0,accum,5,,,16
hocho_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870937,0.017512,,accum:accum::5:None:24:0,accum,5,,,24
hocho_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.870661,0.044691,,accum:accum::5:None:32:0,accum,5,,,32
hocho_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.134114,0.192690,0.815779,0.158528,,accum:accum::3:None:12:0,accum,3,,,12
hocho_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.160856,0.189513,0.802968,0.208735,,accum:accum::3:None:16:0,accum,3,,,16
hocho_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.198012,0.175258,0.776294,0.290053,,accum:accum::3:None:24:0,accum,3,,,24
hocho_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.230517,0.170549,0.756066,0.352340,,accum:accum::3:None:32:0,accum,3,,,32
hocho_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.136650,0.194237,0.815464,0.160301,,accum:accum::5:None:12:0,accum,5,,,12
hocho_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.161466,0.189039,0.802434,0.210543,,accum:accum::5:None:16:0,accum,5,,,16
hocho_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.201348,0.175625,0.775008,0.292664,,accum:accum::5:None:24:0,accum,5,,,24
hocho_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.232063,0.169784,0.754504,0.354984,,accum:accum::5:None:32:0,accum,5,,,32
ex_R_4,frame_00000.png,frame_00119.png,ex_R_4/rgb_max_accum_n5_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.037943,0.139169,0.845588,0.125039,,accum:accum::3:None:12:0,accum,3,,,12
ex_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.055748,0.152559,0.838211,0.171212,,accum:accum::3:None:16:0,accum,3,,,16
ex_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.083737,0.158021,0.824211,0.248042,,accum:accum::3:None:24:0,accum,3,,,24
ex_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.104430,0.159069,0.813216,0.305052,,accum:accum::3:None:32:0,accum,3,,,32
