folder,cond,frame_1,frame_2,success,accuracy,recall,precision,diff_threshold
rice_R_4,0,frame_00000.png,frame_00001.png,0,0.728582,0.060968,0.049749,12
rice_R_4,0,frame_00001.png,frame_00002.png,0,0.731802,0.064860,0.053676,12
rice_R_4,0,frame_00002.png,frame_00003.png,0,0.735730,0.060616,0.051834,12
rice_R_4,0,frame_00003.png,frame_00004.png,0,0.737863,0.057253,0.049951,12
rice_R_4,0,frame_00004.png,frame_00005.png,0,0.736503,0.064711,0.055232,12
rice_R_4,0,frame_00005.png,frame_00006.png,0,0.736587,0.060711,0.052203,12
rice_R_4,0,frame_00006.png,frame_00007.png,0,0.733933,0.063084,0.053088,12
rice_R_4,0,frame_00007.png,frame_00008.png,0,0.725505,0.069919,0.055172,12
rice_R_4,0,frame_00008.png,frame_00009.png,0,0.730635,0.062474,0.051519,12
rice_R_4,0,frame_00009.png,frame_00010.png,0,0.734055,0.056534,0.048145,12
rice_R_4,0,frame_00010.png,frame_00011.png,0,0.729170,0.062813,0.051290,12
rice_R_4,0,frame_00011.png,frame_00012.png,0,0.730687,0.063125,0.052018,12
rice_R_4,0,frame_00012.png,frame_00013.png,0,0.662828,0.148163,0.077591,12
rice_R_4,0,frame_00013.png,frame_00014.png,0,0.704017,0.081811,0.056127,12
rice_R_4,0,frame_00014.png,frame_00015.png,0,0.724488,0.065606,0.051800,12
rice_R_4,0,frame_00015.png,frame_00016.png,0,0.723361,0.070990,0.055201,12
rice_R_4,0,frame_00016.png,frame_00017.png,0,0.727877,0.065240,0.052633,12
rice_R_4,0,frame_00017.png,frame_00018.png,0,0.727952,0.066935,0.053878,12
rice_R_4,0,frame_00018.png,frame_00019.png,0,0.727088,0.068535,0.054730,12
rice_R_4,0,frame_00019.png,frame_00020.png,0,0.723536,0.072726,0.056457,12
rice_R_4,0,frame_00099.png,frame_00100.png,0,0.650253,0.127592,0.064904,12
rice_R_4,0,frame_00100.png,frame_00101.png,0,0.655929,0.131768,0.068266,12
rice_R_4,0,frame_00101.png,frame_00102.png,0,0.653178,0.144570,0.073121,12
rice_R_4,0,frame_00102.png,frame_00103.png,0,0.649961,0.141830,0.071036,12
rice_R_4,0,frame_00103.png,frame_00104.png,0,0.650949,0.144448,0.072435,12
rice_R_4,0,frame_00104.png,frame_00105.png,0,0.650844,0.137071,0.069220,12
rice_R_4,0,frame_00105.png,frame_00106.png,0,0.648815,0.136420,0.068393,12
rice_R_4,0,frame_00106.png,frame_00107.png,0,0.653026,0.144027,0.072843,12
rice_R_4,0,frame_00107.png,frame_00108.png,0,0.655576,0.123212,0.064312,12
rice_R_4,0,frame_00108.png,frame_00109.png,0,0.654919,0.134196,0.069070,12
rice_R_4,0,frame_00109.png,frame_00110.png,0,0.647963,0.140000,0.069706,12
rice_R_4,0,frame_00110.png,frame_00111.png,0,0.648908,0.138983,0.069524,12
rice_R_4,0,frame_00111.png,frame_00112.png,0,0.652011,0.127131,0.065152,12
rice_R_4,0,frame_00112.png,frame_00113.png,0,0.654529,0.125422,0.065040,12
rice_R_4,0,frame_00113.png,frame_00114.png,0,0.653413,0.141681,0.071936,12
rice_R_4,0,frame_00114.png,frame_00115.png,0,0.651982,0.136135,0.069120,12
rice_R_4,0,frame_00115.png,frame_00116.png,0,0.655254,0.135538,0.069758,12
rice_R_4,0,frame_00116.png,frame_00117.png,0,0.653329,0.130602,0.067043,12
rice_R_4,0,frame_00117.png,frame_00118.png,0,0.654753,0.130100,0.067201,12
rice_R_4,0,frame_00118.png,frame_00119.png,0,0.656715,0.134535,0.069719,12
rice_R_8,1,frame_00000.png,frame_00001.png,0,0.650082,0.157127,0.077545,12
rice_R_8,1,frame_00001.png,frame_00002.png,0,0.648596,0.160517,0.078510,12
rice_R_8,1,frame_00002.png,frame_00003.png,0,0.650148,0.136433,0.068755,12
rice_R_8,1,frame_00003.png,frame_00004.png,0,0.652926,0.135213,0.068973,12
rice_R_8,1,frame_00004.png,frame_00005.png,0,0.645494,0.155703,0.075622,12
rice_R_8,1,frame_00005.png,frame_00006.png,0,0.652011,0.148529,0.074484,12
rice_R_8,1,frame_00006.png,frame_00007.png,0,0.653108,0.142468,0.072191,12
rice_R_8,1,frame_00007.png,frame_00008.png,0,0.652468,0.146929,0.073932,12
rice_R_8,1,frame_00008.png,frame_00009.png,0,0.652361,0.153655,0.076765,12
rice_R_8,1,frame_00009.png,frame_00010.png,0,0.650332,0.143051,0.071663,12
rice_R_8,1,frame_00010.png,frame_00011.png,0,0.648430,0.148624,0.073502,12
rice_R_8,1,frame_00011.png,frame_00012.png,0,0.648976,0.144068,0.071722,12
rice_R_8,1,frame_00012.png,frame_00013.png,0,0.653364,0.135443,0.069194,12
rice_R_8,1,frame_00013.png,frame_00014.png,0,0.593999,0.230490,0.088390,12
rice_R_8,1,frame_00014.png,frame_00015.png,0,0.641785,0.175230,0.082393,12
rice_R_8,1,frame_00015.png,frame_00016.png,0,0.653287,0.149262,0.075169,12
rice_R_8,1,frame_00016.png,frame_00017.png,0,0.654933,0.141356,0.072227,12
rice_R_8,1,frame_00017.png,frame_00018.png,0,0.653598,0.136501,0.069724,12
rice_R_8,1,frame_00018.png,frame_00019.png,0,0.651553,0.144109,0.072460,12
rice_R_8,1,frame_00019.png,frame_00020.png,0,0.652197,0.148692,0.074608,12
rice_R_8,1,frame_00099.png,frame_00100.png,0,0.821712,0.046499,0.097935,12
rice_R_8,1,frame_00100.png,frame_00101.png,0,0.722798,0.151635,0.104454,12
rice_R_8,1,frame_00101.png,frame_00102.png,0,0.818066,0.041536,0.084229,12
rice_R_8,1,frame_00102.png,frame_00103.png,0,0.848113,0.020666,0.094576,12
rice_R_8,1,frame_00103.png,frame_00104.png,0,0.840435,0.032356,0.107352,12
rice_R_8,1,frame_00104.png,frame_00105.png,0,0.855178,0.014523,0.095882,12
rice_R_8,1,frame_00105.png,frame_00106.png,0,0.842262,0.020870,0.078972,12
rice_R_8,1,frame_00106.png,frame_00107.png,0,0.851771,0.014808,0.082985,12
rice_R_8,1,frame_00107.png,frame_00108.png,0,0.838147,0.024924,0.081915,12
rice_R_8,1,frame_00108.png,frame_00109.png,0,0.859230,0.008367,0.077649,12
rice_R_8,1,frame_00109.png,frame_00110.png,0,0.840409,0.022687,0.080375,12
rice_R_8,1,frame_00110.png,frame_00111.png,0,0.857258,0.009031,0.072620,12
rice_R_8,1,frame_00111.png,frame_00112.png,0,0.847492,0.018632,0.084977,12
rice_R_8,1,frame_00112.png,frame_00113.png,0,0.856377,0.012096,0.088081,12
rice_R_8,1,frame_00113.png,frame_00114.png,0,0.847292,0.019080,0.086060,12
rice_R_8,1,frame_00114.png,frame_00115.png,0,0.820459,0.063518,0.122493,12
rice_R_8,1,frame_00115.png,frame_00116.png,0,0.836710,0.025372,0.080214,12
rice_R_8,1,frame_00116.png,frame_00117.png,0,0.819840,0.037631,0.079799,12
rice_R_8,1,frame_00117.png,frame_00118.png,0,0.843081,0.013533,0.055636,12
rice_R_8,1,frame_00118.png,frame_00119.png,0,0.834702,0.038973,0.108539,12
rice_R_12,2,frame_00000.png,frame_00001.png,0,0.819404,0.040953,0.085037,12
rice_R_12,2,frame_00001.png,frame_00002.png,0,0.817847,0.041618,0.084078,12
rice_R_12,2,frame_00002.png,frame_00003.png,0,0.818197,0.042865,0.086636,12
rice_R_12,2,frame_00003.png,frame_00004.png,0,0.803699,0.059233,0.092570,12
rice_R_12,2,frame_00004.png,frame_00005.png,0,0.814496,0.043136,0.082322,12
rice_R_12,2,frame_00005.png,frame_00006.png,0,0.813954,0.042729,0.081021,12
rice_R_12,2,frame_00006.png,frame_00007.png,0,0.823432,0.047666,0.102772,12
rice_R_12,2,frame_00007.png,frame_00008.png,0,0.813651,0.056100,0.100814,12
rice_R_12,2,frame_00008.png,frame_00009.png,0,0.818071,0.047679,0.094344,12
rice_R_12,2,frame_00009.png,frame_00010.png,0,0.818920,0.045835,0.092575,12
rice_R_12,2,frame_00010.png,frame_00011.png,0,0.816285,0.045943,0.089081,12
rice_R_12,2,frame_00011.png,frame_00012.png,0,0.825811,0.033318,0.079965,12
rice_R_12,2,frame_00012.png,frame_00013.png,0,0.739121,0.149479,0.113167,12
rice_R_12,2,frame_00013.png,frame_00014.png,0,0.776982,0.076292,0.086591,12
rice_R_12,2,frame_00014.png,frame_00015.png,0,0.812155,0.045482,0.083174,12
rice_R_12,2,frame_00015.png,frame_00016.png,0,0.814342,0.047855,0.089512,12
rice_R_12,2,frame_00016.png,frame_00017.png,0,0.816776,0.040655,0.081088,12
rice_R_12,2,frame_00017.png,frame_00018.png,0,0.819254,0.040845,0.084645,12
rice_R_12,2,frame_00018.png,frame_00019.png,0,0.820465,0.043326,0.090618,12
rice_R_12,2,frame_00019.png,frame_00020.png,0,0.800165,0.064386,0.095025,12
rice_R_12,2,frame_00099.png,frame_00100.png,0,0.607628,0.269992,0.104607,12
rice_R_12,2,frame_00100.png,frame_00101.png,0,0.607327,0.268419,0.104030,12
rice_R_12,2,frame_00101.png,frame_00102.png,0,0.610549,0.268134,0.104959,12
